name,label,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance
COVID-494.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},630af6859435448549c7fc75827588f30b5ed84a,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-36.143280029296875,-128.0,127.0,f11215e617310b66fede10eb55dd10d9c18e96ca,"(1.0, 1.0, 1.0)","(512, 512, 1)","(30, 32, 0, 357, 382, 1)",4222,18,"(175.69351018474657, 294.5341070582662, 0.0)","(175.69351018474657, 294.5341070582662, 0.0)",-124.0,121.0,49884248.0,2.292493971134169,44.0,2.614179201538653,127.0,77.88632012819544,-55.78114637612506,-102.0,-128.0,255.0,59.02600788791188,108.69826205751849,1.2076650382996905,49884248.0,0.2800608394233719,8703.775883290276,29.046975291889723,6782.4488408035195,425.44244806979253,49.0591422820471,5.183790752680027,0.8089390357366915,0.5782953627884697,0.7718275733591746,4.8384252862534805,0.9087377995453361,0.905241385659363,0.9795601691409883,0.971157135437381,-0.709888702025041,0.9799990783009359,0.10051108651811237,4.25181740481608,0.2343485470154646,2.950412018056504,0.9870938316000769,0.4217026551066277,8.50363480963216,2.796830422651067,13.56073325868178,176.00141193601857,0.1997438688103628,19.926834552089186,46.52793085829655,55.53875776976649,1079.213882358618,10.59365328925376,0.2809887530490573,5.485242117311392,144.19266696372358,0.16226654661229145,0.20860966366650877,31.34106958359307,0.39680278550181686,22.61808009637309,0.15179633530586098,25.696428571428573,0.2294323979591837,24.673389668367346,58.044642857142854,16596.803571428572,165137.74107142858,3627.8316963670795,0.37855400141384987,14.214285714285714,0.12691326530612246,0.35482056601757356,19.67378218342185,0.16296615240079088,5.256609303161064,0.026527711984841308,15175.782844387752
COVID-496.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},58e31eba98fa61f947a64fbcb6a14c19b2645e5d,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-34.209999084472656,-128.0,127.0,ab1f435d1bb767e5b0ef39dfcc6b5c844e2e0b6e,"(1.0, 1.0, 1.0)","(512, 512, 1)","(73, 67, 0, 256, 69, 1)",1558,13,"(211.14762516046213, 101.83376123234916, 0.0)","(211.14762516046213, 101.83376123234916, 0.0)",-122.0,-69.0,14951762.0,1.802111132411357,33.0,32.490572242780374,127.0,18.73556170397188,-93.16688061617458,-93.0,-128.0,255.0,13.676601933431302,97.96308675790772,4.325996442148839,14951762.0,0.321606483411635,916.6987233888285,8.946157158227305,708.2743162874074,39.523463199911305,5.305782436415628,1.7172125358179027,0.5118076854923499,0.22907974697054287,0.5033198992679249,1.6630942795653005,0.9478327843986797,0.9467952654975049,0.9932376711996811,0.9873702478552129,-0.7432680529661778,0.9656433829123832,0.07930486084185488,2.837075955904156,0.27540493074869393,2.2880324763353648,0.9717812562590156,0.36603266252468813,5.674151911808313,2.195118628387693,1.7557487430583827,73.38410982761538,0.27679040523879206,3.9612876281525375,12.42766982735597,67.50722651724583,569.8749990419474,11.488901072943605,0.251503213738396,5.27462751902274,29.349486542750665,0.10890521109442848,0.17008985879332478,29.890636734755986,0.29030417621360505,4.481996936959643,0.08623828586344143,9.64,0.3856,7.2544,17.24,15635.04,122348.64,2694.4691666666663,0.21222222222222226,3.48,0.1392,0.3549994043917787,1.8196780030469828,0.08271606551685068,3.667601311512051,0.016046213093709884,11751.2576
COVID-1.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},4018733812f75f8c6cdfa7e94984f6cde3d4145b,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-38.83702850341797,-128.0,127.0,8f06e885d8a51983536865388d847aeffc8f34ee,"(1.0, 1.0, 1.0)","(512, 512, 1)","(128, 148, 0, 229, 282, 1)",2388,4,"(217.89405360134003, 345.88819095477385, 0.0)","(217.89405360134003, 345.88819095477385, 0.0)",-58.0,108.0,11579590.0,1.343700779515758,5.0,3.6761001534903484,127.0,48.99917089635784,-26.550251256281406,-54.0,-128.0,255.0,31.760871065276575,69.63529664877923,1.5200760424453146,11579590.0,0.5620000476980099,4144.158697591812,34.85403446544691,2968.0619693025237,237.62180431474513,28.45937473077094,0.5309655899348092,0.963425037665286,0.07524195834034178,0.22644256654508843,0.5249304224117997,0.9820609963869094,0.9817099755721216,0.9978439847851197,0.9957641487647302,-0.8716632783745294,0.9466017804772495,0.02767618158546835,5.279284833803505,0.560143025436367,1.4670501606083393,0.9999999999998196,0.7328779054816301,10.55856966760701,1.4349020014995877,7.247585080176438,73.13292465466479,0.30491303423610333,10.519893196917407,40.69798840209522,197.8515769802325,5722.59989822043,11.167523150945692,0.11208563103947608,5.662451207006132,17.688209935251827,0.07428858203001594,0.09882747068676717,85.17034284442559,0.22518272932296837,10.133828080701406,0.061197890859896444,2.7333333333333334,0.18222222222222223,20.293333333333337,58.733333333333334,213164.13333333333,4251687.066666666,12889.159893633303,0.25156948270584634,3.1333333333333333,0.2088888888888889,0.4093320295895037,22.329469850154716,0.09735204805634765,3.640223928941848,0.00628140703517588,187819.49333333332
COVID-497.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},0aaa53eb5c304f50c7f6cc91de4dc40b8aea5788,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-14.964649200439453,-128.0,127.0,005749d8ed2355e55df0d28c852a0d0b5a154841,"(1.0, 1.0, 1.0)","(512, 512, 1)","(324, 191, 0, 26, 49, 1)",671,1,"(335.59910581222056, 216.1043219076006, 0.0)","(335.59910581222056, 216.1043219076006, 0.0)",77.0,101.0,5826248.0,1.039578475958941,13.0,17.40150675340883,127.0,19.95871100144145,81.29657228017884,90.0,-128.0,255.0,5.612578498641419,93.18225655089354,-3.9201522308347263,5826248.0,0.6561930166288721,2073.8002714102,97.02953864053869,2365.8864196936897,-150.98809200578015,11.214232104611945,1.826885881615408,0.7192587031606025,0.27366886180280464,0.6049150197157418,1.7486963247427698,0.9351758223455839,0.9336678375718623,0.992128778483751,0.9844280637658069,-0.50887419217048,0.8055093624755164,0.09687424624102482,9.730495462734979,0.5840971554076861,1.5504846797045073,0.8818297878543796,0.7572216175205635,19.460990925469957,1.4291325192715671,3.260279496556838,46.984429509479014,0.3823951845682772,7.410411073574519,96.08834616413824,59.85575224882155,5940.949880337306,0.8825426133466787,0.06653595081644637,4.654825349728104,15.19966543847732,0.12074988487625764,0.18330849478390465,28.022825409877118,0.28468982553681216,26.248700184390614,0.04478833467676935,3.2666666666666666,0.21777777777777776,18.72888888888889,87.06666666666666,19451.533333333333,1945560.2,206.1273566302758,0.22312313369384076,3.1333333333333333,0.2088888888888889,0.42453053110469313,35.62420516973762,0.13997168162148263,3.5068905956085152,0.022354694485842028,17450.46222222222
COVID-498.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},2255843e7197ce9781bb018d9979153c1f9fe79e,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-32.36931610107422,-128.0,127.0,fa4ce428d3acb20f0ec778b02ab60d0704f16e6a,"(1.0, 1.0, 1.0)","(512, 512, 1)","(74, 15, 0, 405, 488, 1)",8775,17,"(302.59339031339033, 260.8191452991453, 0.0)","(302.59339031339033, 260.8191452991453, 0.0)",-113.0,120.0,56709429.0,2.3659464405775035,34.0,4.146646754750861,127.0,45.90105729661285,-39.07977207977208,-48.0,-128.0,255.0,25.159952745529235,80.39037872440328,1.4442887093165127,56709429.0,0.24388722818808292,4935.384405646058,31.861068940586154,3475.076563710788,213.20701379365042,28.888045975199272,1.5666816628641738,0.8971111947560542,0.19072533311515125,0.39509726442151333,1.5285946198947262,0.9625782362958473,0.9616031996554875,0.9938697793832798,0.9899550679815683,-0.8569267112375087,0.9911749500162644,0.05144894925977777,5.003068804099286,0.22785639896342672,2.698371314045894,0.9999999999682523,0.39886643281005707,10.006137608198571,2.6317994836079137,7.613681909515862,174.530489811741,0.16624368817504426,13.216493613657176,42.716488691954794,170.93432490316795,4677.889167841609,12.297594397460283,0.1648610105400425,6.463330444270529,102.42867106622967,0.09737566900794531,0.11968660968660969,97.07103713131542,0.29173511704288413,14.48861208594868,0.07163318314981895,9.738461538461538,0.1498224852071006,16.396686390532544,50.215384615384615,124040.78461538462,3199647.046153846,7952.096056201555,0.19673603326687744,4.846153846153846,0.07455621301775148,0.2601108806199446,7.855471223540031,0.04623326507460686,5.468919067627868,0.007407407407407408,105815.78461538462
COVID-67.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},9cc0f81011fa33840f47ef9b734b10eb289910c3,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-12.404495239257812,-128.0,127.0,1aa2ca66c147ccea105d71aaa084c852c9a673f8,"(1.0, 1.0, 1.0)","(512, 512, 1)","(52, 73, 0, 415, 373, 1)",26315,17,"(212.42382671480144, 295.5869656089683, 0.0)","(212.42382671480144, 295.5869656089683, 0.0)",-117.0,93.0,224823208.0,2.7776969126678193,143.0,2.065450984757495,127.0,73.46867385082925,-41.32091962758883,-85.0,-128.0,255.0,59.32700621302872,92.43126208240534,0.8244086436938285,224823208.0,0.18462368600299886,6836.11981127665,34.23455485432213,3833.8719851243977,228.04323035967894,43.4061273350472,1.102730227278363,0.9504613531197061,0.14594743583188657,0.35855763631736076,1.0805667328603823,0.9673743893803652,0.9666930541827867,0.9956403653640409,0.9919925216882574,-0.8800382206563735,0.9961328633566764,0.04892974590934211,4.86399606042181,0.1710448436775466,3.0980783148612727,0.9976350478327476,0.28976506026425264,9.72799212084362,3.034508249840529,11.12721439058139,358.5328019109763,0.13975526594835513,15.610678281623906,47.509263281124014,292.7329488844042,7833.506632872414,35.24984182004231,0.18440170102761624,7.181071394058698,176.44386583216414,0.06913328842260417,0.09711191335740071,174.34696861900102,0.22382583312151463,12.855506849243557,0.06307409153472854,15.439024390243903,0.1255205234979179,18.357062595016195,64.55284552845528,427124.57723577233,10845978.56910569,52595.546642153844,0.2141478665551493,8.170731707317072,0.06642871306761848,0.2489565705514539,13.182905938385833,0.04411416493515555,6.300079139415196,0.004674140224206726,381352.9317205367
COVID-50.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},1dcd8b7a7cf5a3cf4aadbe349cdc2d03ab4a8fbe,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-33.64023971557617,-128.0,127.0,49e3500c60f8355c888e3533e81d980155830d94,"(1.0, 1.0, 1.0)","(512, 512, 1)","(141, 1, 0, 344, 393, 1)",1562,9,"(269.03649167733676, 268.59026888604353, 0.0)","(269.03649167733676, 268.59026888604353, 0.0)",-103.0,110.0,14377016.0,1.5947131677028497,16.0,3.037038046229147,127.0,66.39450718980395,-49.331626120358514,-87.0,-128.0,255.0,46.11597482204184,95.93870749280774,1.3946227052522489,14377016.0,0.4535117819008101,6770.626259711686,31.603640846955898,5581.807604693244,390.81399910932777,43.15235543633152,0.3648473535451946,0.9832239097050052,0.07653645498027595,0.2979822566547208,0.35882179281665605,0.974522551752287,0.9742802907786253,0.9984077871148107,0.9951078424472,-0.8303640179551063,0.96115850058842,0.04544584745087534,4.572387830874145,0.4420931138917906,1.8155146184993054,0.9949367259428119,0.6337699718848379,9.144775661748293,1.7666992093052962,10.87930069746918,69.17829515323491,0.2942664870240149,13.41481557186553,38.21868570235664,97.90765950869114,2351.4696498604108,10.335261661738855,0.125796915764055,5.435048702145977,24.888045544762413,0.10939193955661784,0.14932778489116516,50.025619054925016,0.284583848228672,10.839657795666568,0.049809632925054755,4.76,0.1904,17.2256,43.44,26134.08,575263.44,2683.168582716049,0.2407910723395572,4.76,0.1904,0.411934454893222,18.07474321552908,0.12257512404698702,4.0838561897747185,0.016005121638924456,22230.329599999997
COVID-3.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},b0c6b3c2b4d528139fd812394fd8d0012a9ca527,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-34.55786895751953,-128.0,127.0,ca740b33c68fc0370c7c0217462fbdc18fc98ed2,"(1.0, 1.0, 1.0)","(512, 512, 1)","(62, 97, 0, 38, 195, 1)",1043,25,"(79.823585810163, 180.70469798657717, 0.0)","(79.823585810163, 180.70469798657717, 0.0)",-121.0,-106.0,14104007.0,0.38846451316917463,7.0,14.688613839787195,127.0,26.52273063632912,-101.75167785234899,-116.0,-128.0,255.0,3.375061054598737,116.2864474972232,3.682426934969893,14104007.0,0.8803767802332862,3169.13392575624,10.395642458160593,4609.971470668149,269.8613201553584,17.02359888634361,0.6205930367755937,0.9295438152243938,0.06631056069381798,0.11436785557712247,0.6155611166080054,0.9912817028235847,0.9908249857320692,0.9975094587517384,0.9968064992543624,-0.839606484474836,0.6844660031652134,0.006989344501150812,2.5089563320367843,0.8790250555935848,0.43749593476811405,0.9747037117020828,0.9362500600834713,5.017912664073569,0.42422269500504156,4.4110479807798,147.9282463330009,0.787360464057703,7.6328168449321865,15.955273492686779,70.73268888161722,499.78682456577747,17.25748289812038,0.24051741294101392,3.525898367250897,37.65743242541345,0.20855549508246796,0.18000958772770853,38.401768482394814,0.4007262739030633,7.036746160236884,0.1023875113829457,20.612903225806452,0.6649323621227887,10.930280957336109,21.129032258064516,14647.387096774193,70487.87096774194,3637.4762766965846,0.26706767084333066,14.935483870967742,0.481789802289282,0.7123817497902528,8.949296813000524,0.17951793095336824,2.0368233459434126,0.029721955896452542,13515.390218522374
COVID-499.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},8fac822d2a6a4d2df14037a3e3d42069d8ef6fd5,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-44.53459930419922,-128.0,127.0,ed665e91df4493c870f43db40656357d24af3268,"(1.0, 1.0, 1.0)","(512, 512, 1)","(1, 1, 0, 397, 510, 1)",3430,12,"(340.2600583090379, 206.2399416909621, 0.0)","(340.2600583090379, 206.2399416909621, 0.0)",-115.0,117.0,33475917.0,2.354005187495054,202.0,1.5530693629107004,127.0,88.73029860007311,-23.4533527696793,-72.0,-128.0,255.0,79.6627963166727,98.79140937145127,0.6362376224299097,33475917.0,0.2202395260478202,9209.682809458644,43.56602932866832,5194.848590798641,291.63398899590493,55.85017063057779,2.267492924298814,0.9219606868896453,0.28151645692283,0.5310652455887707,2.1820420288415834,0.9449733835402926,0.9434449772328671,0.9909283246600235,0.9851063892370733,-0.8000287204716447,0.9875872026833394,0.07433851577659108,5.492748336379784,0.1944978900192076,2.7943285459517417,0.9896568465554398,0.2535212707054899,10.985496672759568,2.6986005345897057,14.529415888719152,75.29986682097912,0.1628840826089828,18.563758228150213,58.421145587078044,141.46919547232014,5013.341194871362,14.419079866410682,0.18444773665053205,5.88749017348492,52.21101263837762,0.11155450999800398,0.13556851311953352,77.08159901347008,0.31119365619893613,22.120924591297136,0.10287438741563484,5.777777777777778,0.16049382716049382,19.617283950617285,65.55555555555556,59320.88888888889,2064163.9444444445,6244.1534372524075,0.2787951790373327,6.0,0.16666666666666666,0.4082697393233011,25.643825811143287,0.10337754448512586,4.7045114597155395,0.010495626822157435,50243.033950617275
COVID-500.png,1,v3.0.1,1.21.5,2.1.1,1.2.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 4294967295, 'additionalInfo': True}",{'Original': {}},a65fb037d1fdc8f092f5a0df62139a64d98febd9,3D,"(1.0, 1.0, 1.0)","(512, 512, 1)",-17.076412200927734,-128.0,127.0,371daef3c861a46a8968d0fd1f85338acd8812c3,"(1.0, 1.0, 1.0)","(512, 512, 1)","(104, 307, 0, 67, 75, 1)",1876,1,"(143.86034115138594, 347.9141791044776, 0.0)","(143.86034115138594, 347.9141791044776, 0.0)",-114.0,112.0,17813369.0,2.4663308426467,183.0,1.3005964261965293,127.0,92.0555291619878,19.116737739872068,78.0,-128.0,255.0,83.53630533879317,97.44433925955546,-0.4098801467417082,17813369.0,0.2107629307013516,9129.949591916293,66.80223811491074,4355.212265341477,-175.16981985742092,57.99244323206888,1.8128196644491217,0.9393936738504589,0.24462890424245248,0.5320964291215681,1.7476316773112104,0.9438077220988862,0.9426918116107302,0.9928177036999157,0.9864585173015661,-0.7979908439532523,0.9898121892714145,0.085644447986715,7.263404282772122,0.18423529771481667,2.9491325812221736,0.9919158450965118,0.277217439386384,14.526808565544243,2.8489406154697514,14.9513157241295,46.226595807396144,0.15679646032736902,17.115236240125434,69.9436327465774,81.48222908227714,5565.144101807095,5.7373674641407,0.15077537471079222,5.87665496647764,32.522560241948675,0.10736131611155986,0.15778251599147122,36.36689947371665,0.2957383614303162,20.707905150944033,0.07839408297577019,3.1052631578947367,0.1634349030470914,21.51246537396122,64.10526315789474,37832.10526315789,2851889.6315789474,1981.8988839081944,0.3032952196070218,2.0526315789473686,0.10803324099722991,0.2792470361169652,20.391852177783072,0.10794130269450526,4.142664355548843,0.010127931769722815,28083.14127423823
